action_type,step,expected_utility
ActionType.TRANSFER,488,3779.1409228764887
ActionType.TRANSFER,489,3796.338508184026
ActionType.TRANSFER,490,3716.137418231145
ActionType.TRANSFER,491,3811.9281500423413
ActionType.TRANSFER,492,3732.6459842212375
ActionType.TRANSFER,493,3827.516012558605
ActionType.TRANSFER,494,3681.139021695114
ActionType.TRANSFER,495,3822.238753300293
ActionType.TRANSFER,496,3850.8945925737426
ActionType.TRANSFORM,497,3881.0428609499354
ActionType.TRANSFER,498,3845.4137683910762
ActionType.TRANSFER,499,3896.7159988733156
ActionType.TRANSFORM,500,3927.0436338869067
