action_type,step,expected_utility
ActionType.TRANSFER,448,2035.9280353251747
ActionType.TRANSFER,449,1899.2700000000184
ActionType.TRANSFER,450,2045.0272513705684
ActionType.TRANSFER,451,1907.7300000000187
ActionType.TRANSFER,452,2054.126105530245
ActionType.TRANSFER,453,1916.1900000000185
ActionType.TRANSFER,454,2063.2246118046132
ActionType.TRANSFER,455,1924.6500000000187
ActionType.TRANSFER,456,2072.3227836629126
ActionType.TRANSFER,457,1933.1100000000188
ActionType.TRANSFER,458,2081.4206340628284
ActionType.TRANSFER,459,1941.5700000000188
ActionType.TRANSFER,460,2090.518175469419
ActionType.TRANSFER,461,1950.030000000019
ActionType.TRANSFER,462,2099.61541987336
ActionType.TRANSFER,463,1958.4900000000189
ActionType.TRANSFER,464,2108.7123788085432
ActionType.TRANSFER,465,1966.950000000019
ActionType.TRANSFER,466,2117.809063369043
ActionType.TRANSFER,467,1975.4100000000192
ActionType.TRANSFER,468,2126.905484225481
ActionType.TRANSFER,469,1983.8700000000192
ActionType.TRANSFER,470,2136.001651640797
ActionType.TRANSFER,471,1992.3300000000195
ActionType.TRANSFER,472,2145.0975754854544
ActionType.TRANSFER,473,2000.7900000000193
ActionType.TRANSFER,474,2154.1932652521023
ActionType.TRANSFER,475,2009.2500000000196
ActionType.TRANSFER,476,2163.2887300697003
ActionType.TRANSFER,477,2017.7100000000196
ActionType.TRANSFER,478,2172.3839787171387
ActionType.TRANSFER,479,2026.1700000000196
ActionType.TRANSFER,480,2181.479019636363
ActionType.TRANSFER,481,2034.63000000002
ActionType.TRANSFER,482,2190.5738609450195
ActionType.TRANSFER,483,2043.0900000000197
ActionType.TRANSFER,484,2199.6685104486473
ActionType.TRANSFER,485,2051.5500000000197
ActionType.TRANSFER,486,2208.7629756524148
ActionType.TRANSFER,487,2060.0100000000198
ActionType.TRANSFER,488,2217.857263772443
ActionType.TRANSFER,489,2068.4700000000203
ActionType.TRANSFER,490,2226.951381746701
ActionType.TRANSFER,491,2076.9300000000203
ActionType.TRANSFER,492,2236.0453362455078
ActionType.TRANSFER,493,2085.3900000000203
ActionType.TRANSFER,494,2245.139133681652
ActionType.TRANSFER,495,2093.8500000000204
ActionType.TRANSFER,496,2254.2327802201353
ActionType.TRANSFER,497,2102.3100000000204
ActionType.TRANSFER,498,2263.3262817875566
ActionType.TRANSFER,499,2110.7700000000204
ActionType.TRANSFER,500,2272.4196440811575
